student_id,question_id,ability,difficulty,answered_correctly
1254,24,0.5986828733934959,-0.38642667,TRUE
1248,1,-0.293281741,-1.908120719,TRUE
1123,28,-1.420057536,-0.007172181,FALSE
1991,20,5.033786847066948,-0.441785627,TRUE
1560,3,-3.62935889,-1.955095842,FALSE
1290,28,3.806027501460626,-0.007172181,TRUE
1725,8,-0.509807006,-1.075226127,TRUE
1045,23,1.0248827554120299,-0.481827988,TRUE
1106,22,-0.529787327,-0.280791505,FALSE
1898,30,-3.383696664,0.48292380210947417,FALSE
1420,4,0.7749006324065987,-1.316538424,TRUE
1942,3,6.972703712768475,-1.955095842,TRUE
1976,3,-1.925920277,-1.955095842,TRUE
1246,7,2.113738235641607,-1.329703554,TRUE
1261,49,1.778837806235636,2.120799609904493,FALSE
1484,41,-2.000362023,1.1997895105073653,FALSE
1660,32,1.3942968171787988,0.7552864953737506,TRUE
1776,11,2.0295584556201853,-0.687780051,TRUE
1663,48,4.578347613659637,1.9723717453579808,TRUE
1696,14,0.6055863163797571,-0.872714062,TRUE
1222,36,6.020839517101189,1.2153009730202406,TRUE
1037,47,-5.124455388,2.0346665185247454,FALSE
1155,49,-1.020979086,2.120799609904493,FALSE
1425,21,8.425754260180184,-0.349215143,TRUE
1318,38,-1.824676402,1.1844745378495978,FALSE
1908,30,3.6233364071535292,0.48292380210947417,TRUE
1877,11,1.6622555809242046,-0.687780051,TRUE
1692,21,2.184481147692273,-0.349215143,TRUE
1772,14,0.4920022948660895,-0.872714062,TRUE
1589,34,-0.643714542,0.30293110331887635,FALSE
1438,35,-2.564835555,0.9108960987915374,FALSE
1057,22,3.5961530061739793,-0.280791505,TRUE
1123,1,-1.420057536,-1.908120719,TRUE
1239,47,2.7522509096150993,2.0346665185247454,TRUE
1031,25,1.3283899316959324,-0.521916127,TRUE
1801,16,-0.997862007,-0.668102846,FALSE
1885,5,0.047172166,-1.38834658,TRUE
1926,43,-0.126100671,1.9390204358133798,FALSE
1323,40,-0.84920721,1.7580032653879958,FALSE
1340,12,4.643773424778675,-0.932708679,TRUE
1239,28,2.7522509096150993,-0.007172181,TRUE
1820,20,-1.600867633,-0.441785627,FALSE
1870,4,1.3020676532408821,-1.316538424,TRUE
1796,22,2.395683502441604,-0.280791505,TRUE
1042,14,-2.521799371,-0.872714062,FALSE
1900,4,-0.146083305,-1.316538424,TRUE
1479,20,0.02288071,-0.441785627,TRUE
1026,23,1.0629190088673217,-0.481827988,TRUE
1241,2,4.105269763747026,-1.485695035,TRUE
1506,18,1.4205120884957345,-0.558983614,TRUE
1052,3,1.7905737393406536,-1.955095842,TRUE
1734,2,1.5130265685954076,-1.485695035,TRUE
1209,8,-0.536373022,-1.075226127,TRUE
1930,22,1.7043143550608835,-0.280791505,TRUE
1040,41,3.1361783718039136,1.1997895105073653,TRUE
1203,12,-0.938624568,-0.932708679,FALSE
1620,41,-2.15013496,1.1997895105073653,FALSE
1085,27,0.5389810924318199,0.24496079315544297,TRUE
1088,45,0.16762881119137685,1.2902426684636306,FALSE
1294,46,-2.650252114,1.694683071876904,FALSE
1308,16,3.6573758907595697,-0.668102846,TRUE
1244,36,-0.137661368,1.2153009730202406,FALSE
1171,32,-0.981767596,0.7552864953737506,FALSE
1845,37,2.8420619861217418,1.4305402322121616,TRUE
1208,6,1.4037977629642018,-1.694949485,TRUE
1378,50,6.658055625678853,2.194765442034332,TRUE
1362,18,-0.24571802,-0.558983614,TRUE
1991,45,5.033786847066948,1.2902426684636306,TRUE
1336,22,1.5107673223717801,-0.280791505,TRUE
1668,15,3.2782311818948258,-0.693555199,TRUE
1489,44,-2.057291281,1.3769615662825754,FALSE
1095,32,-0.832161134,0.7552864953737506,FALSE
1017,5,1.5038068288931024,-1.38834658,TRUE
1067,31,2.508813407291111,0.632878713,TRUE
1906,48,0.5293304186865102,1.9723717453579808,FALSE
1747,13,-0.734490202,-1.077263441,TRUE
1165,3,-0.318955092,-1.955095842,TRUE
1710,27,8.239280630825238,0.24496079315544297,TRUE
1567,29,4.005615227232261,0.49823313441169276,TRUE
1509,7,3.511414995146058,-1.329703554,TRUE
1496,23,4.4137552934625965,-0.481827988,TRUE
1683,50,0.8765398648840907,,FALSE
1476,31,3.524334871316728,0.632878713,TRUE
1615,11,-0.044621592,-0.687780051,TRUE
1127,43,-0.375056733,1.9390204358133798,FALSE
1900,26,-0.146083305,0.099910569,FALSE
1789,26,4.601579943877554e-06,0.099910569,FALSE
1117,36,0.5240313357287449,1.2153009730202406,FALSE
1812,13,-5.472948284,-1.077263441,FALSE
1307,7,0.4575166852410746,-1.329703554,TRUE
1743,32,7.298172781787587,,TRUE
1840,35,1.4325048833600853,0.9108960987915374,TRUE
1886,19,-0.093501912,-0.319677208,TRUE
1598,50,1.0428280870589257,2.194765442034332,FALSE
1372,28,-2.638935314,-0.007172181,FALSE
1368,3,-0.400811062,-1.955095842,TRUE
1840,19,1.4325048833600853,-0.319677208,TRUE
1786,33,-4.954210627,0.8161723418477723,FALSE
1336,27,1.5107673223717801,0.24496079315544297,TRUE
1974,5,,-1.38834658,TRUE
1087,16,-4.639310101,-0.668102846,FALSE
1477,39,0.45473236416657986,0.9472104582376528,FALSE
1152,6,2.914336371173394,-1.694949485,TRUE
1317,18,1.5096001198700943,-0.558983614,TRUE
1843,20,0.7445838818549388,-0.441785627,TRUE
1145,42,0.7386002829874131,1.3498412742622228,FALSE
1618,9,3.307143638017749,-0.728539336,TRUE
1723,26,2.688516874531243,0.099910569,TRUE
1049,11,0.2854131220099777,-0.687780051,TRUE
1124,8,1.0019185608528836,-1.075226127,TRUE
1543,9,-1.350589618,-0.728539336,FALSE
1476,45,3.524334871316728,1.2902426684636306,TRUE
1140,19,-1.59233663,-0.319677208,FALSE
1871,47,-0.275213199,2.0346665185247454,FALSE
1004,44,,1.3769615662825754,TRUE
1152,13,2.914336371173394,-1.077263441,TRUE
1316,14,-1.369241854,-0.872714062,FALSE
1841,3,-0.223883466,,TRUE
1074,4,3.506489105042402,-1.316538424,TRUE
1984,11,2.445908029597154,-0.687780051,TRUE
1542,17,0.5878883897604782,-0.558913576,TRUE
1792,14,-1.696648148,-0.872714062,FALSE
1916,9,-0.562460148,-0.728539336,TRUE
1757,12,0.4262957065626798,-0.932708679,TRUE
1998,32,,0.7552864953737506,FALSE
1175,18,-0.380615199,-0.558983614,TRUE
1163,46,-0.109918341,1.694683071876904,FALSE
1167,24,5.741565923594464,-0.38642667,TRUE
1842,36,-2.130249264,1.2153009730202406,FALSE
1988,32,-4.767091786,0.7552864953737506,FALSE
1704,27,2.6667586519348276,0.24496079315544297,TRUE
1978,9,-4.466649638,-0.728539336,FALSE
1793,10,0.039089069931475984,-0.903837539,TRUE
1482,25,0.576277335,-0.521916127,TRUE
1952,7,0.4590128762895438,-1.329703554,TRUE
1944,31,-2.470605851,0.632878713,FALSE
1762,41,3.533989678403751,1.1997895105073653,TRUE
1761,21,-2.112521331,-0.349215143,FALSE
1861,10,0.10717853131176752,-0.903837539,TRUE
1371,50,0.1562260696901036,2.194765442034332,FALSE
1057,12,3.5961530061739793,-0.932708679,TRUE
1102,7,-1.644925068,-1.329703554,FALSE
1688,38,3.1877551240812947,1.1844745378495978,TRUE
1279,41,0.4471095193748955,1.1997895105073653,FALSE
1395,22,-0.276277405,-0.280791505,TRUE
1041,9,-1.391809984,-0.728539336,FALSE
1427,27,2.0103575365770614,0.24496079315544297,TRUE
1834,39,-1.135280913,0.9472104582376528,FALSE
1034,46,-1.208790615,1.694683071876904,FALSE
1795,4,2.8424241224714226,-1.316538424,TRUE
1047,33,4.123921324805065,0.8161723418477723,TRUE
1161,41,4.027948504701192,1.1997895105073653,TRUE
1986,28,3.219904247771053,-0.007172181,TRUE
1126,13,-0.029384305,-1.077263441,TRUE
1880,45,-0.16350207,1.2902426684636306,FALSE
1628,36,-0.493699658,1.2153009730202406,FALSE
1114,26,-0.672699151,0.099910569,FALSE
1611,22,-2.729162344,-0.280791505,FALSE
1665,16,-3.151728998,,FALSE
1421,37,0.005117599,1.4305402322121616,FALSE
1715,1,-2.291297405,-1.908120719,FALSE
1371,32,0.1562260696901036,0.7552864953737506,FALSE
1344,34,-4.171198684,0.30293110331887635,FALSE
1346,50,-0.185287491,2.194765442034332,FALSE
1034,2,-1.208790615,-1.485695035,TRUE
1453,15,-2.919312318,,FALSE
1014,36,-4.373230107,1.2153009730202406,FALSE
1118,4,1.4557898557215108,-1.316538424,TRUE
1138,40,-2.482447103,1.7580032653879958,FALSE
1386,37,-1.033760732,1.4305402322121616,FALSE
1746,39,-4.157174163,0.9472104582376528,FALSE
1416,43,,1.9390204358133798,FALSE
1665,43,-3.151728998,1.9390204358133798,FALSE
1300,15,0.4786351979295912,-0.693555199,TRUE
1125,50,-2.774400814,2.194765442034332,FALSE
1142,49,-0.822516273,2.120799609904493,FALSE
1149,33,0.030769729,0.8161723418477723,FALSE
1149,16,0.030769729,-0.668102846,TRUE
1934,11,-0.151573765,-0.687780051,TRUE
1204,4,-0.367931155,-1.316538424,TRUE
1901,4,-2.696305834,-1.316538424,FALSE
1478,3,4.627223341189938,-1.955095842,TRUE
1044,46,0.44802454257672053,1.694683071876904,FALSE
1958,23,,-0.481827988,FALSE
1416,38,1.4261148455184562,1.1844745378495978,TRUE
1041,43,-1.391809984,1.9390204358133798,FALSE
1922,22,5.883891429187905,-0.280791505,TRUE
1373,13,-0.920220861,-1.077263441,TRUE
1425,12,8.425754260180184,-0.932708679,TRUE
1950,16,0.5986818030509296,-0.668102846,TRUE
1016,31,-1.668758637,0.632878713,FALSE
1345,7,0.4581354697477481,-1.329703554,TRUE
1941,23,1.4978527179034882,-0.481827988,TRUE
1659,40,-0.761609162,1.7580032653879958,FALSE
1908,47,3.6233364071535292,2.0346665185247454,TRUE
1097,34,4.969874433,0.30293110331887635,TRUE
1678,24,-0.564939882,-0.38642667,FALSE
1416,36,1.4261148455184562,1.2153009730202406,TRUE
1316,4,-1.369241854,-1.316538424,FALSE
1597,23,-1.584131232,-0.481827988,FALSE
1883,23,0.022595099051335388,-0.481827988,TRUE
1469,43,1.1090037670070805,1.9390204358133798,FALSE
1587,47,-0.578163523,2.0346665185247454,FALSE
1712,24,0.17253266409203794,-0.38642667,TRUE
1697,47,-0.549038962,2.0346665185247454,FALSE
1765,8,-3.729838574,-1.075226127,FALSE
1364,30,2.785967310118001,0.48292380210947417,TRUE
1151,6,2.289267032551532,-1.694949485,TRUE
1649,25,-0.530768879,-0.521916127,FALSE
1969,37,1.9120634442276685,1.4305402322121616,TRUE
1170,39,4.002319963778041,0.9472104582376528,TRUE
1353,37,4.150201348,1.4305402322121616,TRUE
1809,16,-3.583507546,-0.668102846,FALSE
1781,25,,-0.521916127,TRUE
1912,27,-3.153011065,0.24496079315544297,FALSE
1501,17,-2.343164738,-0.558913576,FALSE
1552,7,-2.733643825,-1.329703554,FALSE
1926,13,-0.126100671,-1.077263441,TRUE
1962,33,1.2773532333900195,0.8161723418477723,TRUE
1156,19,-0.068698575,-0.319677208,TRUE
1207,25,3.353733992203209,-0.521916127,TRUE
1880,16,-0.16350207,-0.668102846,TRUE
1120,35,-2.002099416,0.9108960987915374,FALSE
1827,38,2.939864459350459,1.1844745378495978,TRUE
1321,25,0.8377012287411003,-0.521916127,TRUE
1043,2,-3.351117674,-1.485695035,FALSE
1760,16,0.10652298774946267,-0.668102846,TRUE
1150,27,0.46525009408275864,0.24496079315544297,TRUE
1062,47,-1.535392234,2.0346665185247454,FALSE
1763,5,-0.644499533,-1.38834658,TRUE
1490,26,-0.563243306,0.099910569,FALSE
1439,2,-2.846198386,-1.485695035,FALSE
1699,22,-1.473871131,-0.280791505,FALSE
1727,25,-4.041123365,-0.521916127,FALSE
1343,5,-4.65904564,-1.38834658,FALSE
1005,28,3.363515926774167,-0.007172181,TRUE
1752,32,-0.576139259,0.7552864953737506,FALSE
1208,35,1.4037977629642018,0.9108960987915374,TRUE
1745,37,,1.4305402322121616,FALSE
1606,42,1.0847237860621137,1.3498412742622228,FALSE
1057,5,3.5961530061739793,-1.38834658,TRUE
1083,35,0.46956994390539686,0.9108960987915374,FALSE
1415,24,1.7285254915371757,-0.38642667,TRUE
1366,28,1.4617272277785658,-0.007172181,TRUE
1339,11,0.19319193402230733,-0.687780051,TRUE
1251,42,-0.321560612,1.3498412742622228,FALSE
1946,43,9.288454144292274,1.9390204358133798,TRUE
1764,47,2.0029994178674184,,FALSE
1245,4,4.259597335375598,-1.316538424,TRUE
1090,43,7.3395136442405065,1.9390204358133798,TRUE
1939,48,3.2017757699863036,1.9723717453579808,TRUE
1384,28,2.412489480561278,-0.007172181,TRUE
1285,45,-1.281125619,1.2902426684636306,FALSE
1919,41,-0.985172882,1.1997895105073653,FALSE
1177,25,-2.39592484,-0.521916127,FALSE
1756,30,-3.380002095,0.48292380210947417,FALSE
1207,17,3.353733992203209,-0.558913576,TRUE
1137,36,0.5710546267606459,1.2153009730202406,FALSE
1031,42,1.3283899316959324,1.3498412742622228,FALSE
1646,43,4.664190868510345,1.9390204358133798,TRUE
1079,2,-0.363130268,-1.485695035,TRUE
1255,3,-2.131151575,-1.955095842,FALSE
1174,14,0.1028678143194135,-0.872714062,TRUE
1271,49,0.17905116652711078,2.120799609904493,FALSE
1786,30,-4.954210627,0.48292380210947417,FALSE
1627,12,2.421478417,-0.932708679,TRUE
1136,28,-0.758837995,-0.007172181,FALSE
1360,18,-0.551242677,-0.558983614,TRUE
1948,32,-3.27869088,0.7552864953737506,FALSE
1441,16,3.1532334104881157,-0.668102846,TRUE
1436,4,-2.774870183,-1.316538424,FALSE
1633,31,-2.394629255,0.632878713,FALSE
1602,24,1.1568973696593723,-0.38642667,TRUE
1935,25,0.7139729177157308,-0.521916127,TRUE
1484,19,-2.000362023,-0.319677208,FALSE
1688,36,3.1877551240812947,1.2153009730202406,TRUE
1660,46,1.3942968171787988,1.694683071876904,FALSE
1560,28,-3.62935889,-0.007172181,FALSE
1745,5,1.0046944126390782,-1.38834658,TRUE
1290,46,3.806027501460626,1.694683071876904,TRUE
1841,16,-0.223883466,-0.668102846,TRUE
1218,31,2.444171017038997,0.632878713,TRUE
1276,37,-0.381248258,1.4305402322121616,FALSE
1590,8,-0.021715,-1.075226127,TRUE
1104,41,-1.533654314,1.1997895105073653,FALSE
1203,45,-0.938624568,1.2902426684636306,FALSE
1086,6,1.2846885607864462,-1.694949485,TRUE
1912,39,-3.153011065,0.9472104582376528,FALSE
1663,34,4.578347613659637,0.30293110331887635,TRUE
1434,3,-0.238473321,-1.955095842,TRUE
1043,23,-3.351117674,-0.481827988,FALSE
1579,48,0.052755365,1.9723717453579808,FALSE
1630,11,-0.213789497,-0.687780051,TRUE
1938,22,-2.213658063,-0.280791505,FALSE
1895,24,3.5758874778264857,-0.38642667,TRUE
1992,41,-4.563880524,1.1997895105073653,FALSE
1263,20,-0.147468009,-0.441785627,TRUE
1630,45,-0.213789497,,FALSE
1166,3,-1.312680215,-1.955095842,TRUE
1179,1,-0.261648462,-1.908120719,TRUE
1849,2,-2.105270315,-1.485695035,FALSE
1332,16,-3.572805919,-0.668102846,FALSE
1713,34,-0.666533507,0.30293110331887635,FALSE
1562,17,0.00743926,-0.558913576,TRUE
1477,49,0.45473236416657986,2.120799609904493,FALSE
1128,24,-0.752250462,-0.38642667,FALSE
1430,6,-0.721864454,-1.694949485,TRUE
1829,28,-1.761115273,-0.007172181,FALSE
1454,44,0.2319446980721538,1.3769615662825754,FALSE
1421,50,0.005117599,2.194765442034332,FALSE
1721,34,-0.220234486,0.30293110331887635,FALSE
1738,32,-1.508764152,0.7552864953737506,FALSE
1499,27,-0.087985392,0.24496079315544297,FALSE
1201,50,-0.289290697,2.194765442034332,FALSE
1668,32,3.2782311818948258,0.7552864953737506,TRUE
1867,40,,1.7580032653879958,FALSE
1266,23,0.903305063,-0.481827988,TRUE
1539,46,0.9332589217636746,1.694683071876904,FALSE
1025,43,-1.76761307,1.9390204358133798,FALSE
1195,4,0.5014752456928611,,TRUE
1175,14,-0.380615199,-0.872714062,TRUE
1969,16,1.9120634442276685,-0.668102846,TRUE
1538,42,0.9432491167868365,1.3498412742622228,FALSE
1609,24,-2.208582036,-0.38642667,FALSE
1556,4,-0.520443765,-1.316538424,TRUE
1809,6,-3.583507546,-1.694949485,FALSE
1671,33,3.3691293896616843,0.8161723418477723,TRUE
1542,9,0.5878883897604782,-0.728539336,TRUE
1755,12,-0.201014586,-0.932708679,TRUE
1458,8,-1.79655633,-1.075226127,FALSE
1790,6,1.9985955024750641,-1.694949485,TRUE
1064,23,1.3942446987354233,-0.481827988,TRUE
1196,13,-0.816320173,-1.077263441,TRUE
1909,37,-0.532066443,1.4305402322121616,FALSE
1847,39,-1.048830446,0.9472104582376528,FALSE
1726,18,-0.351491081,-0.558983614,TRUE
1317,2,1.5096001198700943,-1.485695035,TRUE
1480,48,0.4379921411584764,1.9723717453579808,FALSE
1352,23,-5.209833719,-0.481827988,FALSE
1075,1,-0.772504978,-1.908120719,TRUE
1962,40,1.2773532333900195,1.7580032653879958,FALSE
1434,11,-0.238473321,-0.687780051,TRUE
1077,46,5.5571742949866945,1.694683071876904,TRUE
1535,3,-0.320146885,-1.955095842,TRUE
1236,37,-0.684080632,1.4305402322121616,FALSE
1941,48,1.4978527179034882,1.9723717453579808,FALSE
1222,7,6.020839517101189,-1.329703554,TRUE
1875,32,-3.750414366,0.7552864953737506,FALSE
1335,18,0.058906895,-0.558983614,TRUE
1894,8,4.394720008455157,-1.075226127,TRUE
1897,17,-1.592927974,-0.558913576,FALSE
1994,22,3.5085460589944115,-0.280791505,TRUE
1823,39,1.5595461074901122,0.9472104582376528,TRUE
1091,44,0.30317814505822466,1.3769615662825754,FALSE
1212,38,2.6509162827528368,1.1844745378495978,TRUE
1768,33,2.833590985686895,0.8161723418477723,TRUE
1600,22,2.9741329719670553,-0.280791505,TRUE
1194,41,3.699653176244972,1.1997895105073653,TRUE
1798,29,2.000699282317255,0.49823313441169276,TRUE
1840,47,1.4325048833600853,2.0346665185247454,FALSE
1456,2,0.7161929751229741,-1.485695035,TRUE
1628,38,-0.493699658,1.1844745378495978,FALSE
1630,3,-0.213789497,-1.955095842,TRUE
1954,17,4.303860585793549,-0.558913576,TRUE
1732,26,0.491721411,0.099910569,TRUE
1393,38,-0.50972239,1.1844745378495978,FALSE
1862,10,-0.530480499,-0.903837539,TRUE
1361,13,2.2158545879499822,-1.077263441,TRUE
1838,10,-0.371449646,-0.903837539,TRUE
1977,46,-2.196807405,1.694683071876904,FALSE
1897,1,-1.592927974,-1.908120719,TRUE
1940,32,-0.550152065,0.7552864953737506,FALSE
1816,26,-1.598088676,0.099910569,FALSE
1257,37,-3.631802054,1.4305402322121616,FALSE
1534,2,0.012149943087365611,-1.485695035,TRUE
1245,15,4.259597335375598,-0.693555199,TRUE
1189,39,-2.407540859,0.9472104582376528,FALSE
1787,18,-0.728816173,-0.558983614,FALSE
1171,37,-0.981767596,1.4305402322121616,FALSE
1811,30,-2.815683633,0.48292380210947417,FALSE
1522,2,0.3578457343092465,-1.485695035,TRUE
1098,37,-1.055240379,1.4305402322121616,FALSE
1012,33,-1.629994972,0.8161723418477723,FALSE
1016,36,-1.668758637,1.2153009730202406,FALSE
1453,11,-2.919312318,-0.687780051,FALSE
1178,48,-2.755662484,1.9723717453579808,FALSE
1949,3,0.1199616934979868,-1.955095842,TRUE
1973,45,-0.441968785,1.2902426684636306,FALSE
1316,40,-1.369241854,1.7580032653879958,FALSE
1261,14,1.778837806235636,-0.872714062,TRUE
1718,39,-0.988050979,0.9472104582376528,FALSE
1604,18,-3.776749512,-0.558983614,FALSE
1201,18,-0.289290697,-0.558983614,TRUE
1670,7,-1.988569558,-1.329703554,FALSE
1193,43,-5.452790783,1.9390204358133798,FALSE
1642,26,-1.047680046,0.099910569,FALSE
1376,40,-4.129522296,1.7580032653879958,FALSE
1227,38,4.826713731048491,1.1844745378495978,TRUE
1373,4,-0.920220861,-1.316538424,TRUE
1754,46,-4.859198517,1.694683071876904,FALSE
1644,26,-2.099110826,0.099910569,FALSE
1062,49,-1.535392234,2.120799609904493,FALSE
1645,25,-2.054035159,-0.521916127,FALSE
1384,31,2.412489480561278,0.632878713,TRUE
1454,13,0.2319446980721538,-1.077263441,TRUE
1234,1,-0.820664076,-1.908120719,TRUE
1769,42,2.304356402609529,1.3498412742622228,TRUE
1924,43,-0.992999935,1.9390204358133798,FALSE
1120,16,-2.002099416,,FALSE
1837,47,1.7559872565249885,2.0346665185247454,FALSE
1700,15,0.45017054331281336,-0.693555199,TRUE
1413,23,2.4489958460250554,-0.481827988,TRUE
1355,31,3.860667055975724,0.632878713,TRUE
1907,27,-0.057415587,0.24496079315544297,FALSE
1504,21,-2.640447181,-0.349215143,FALSE
1817,29,-1.180648322,0.49823313441169276,FALSE
1116,42,-0.257750175,1.3498412742622228,FALSE
1348,23,0.10180294155448452,-0.481827988,TRUE
1087,26,-4.639310101,0.099910569,FALSE
1644,16,-2.099110826,-0.668102846,FALSE
1769,35,2.304356402609529,0.9108960987915374,TRUE
1105,13,-2.838473227,-1.077263441,FALSE
1019,37,-1.93522633,1.4305402322121616,FALSE
1495,40,0.047010546657381413,1.7580032653879958,FALSE
1359,2,0.36192383193243255,-1.485695035,TRUE
1383,19,0.9978262672850027,-0.319677208,TRUE
1610,25,5.089596198385647,-0.521916127,TRUE
1728,39,-1.913185903,0.9472104582376528,FALSE
1259,46,-0.452344327,1.694683071876904,FALSE
1127,30,-0.375056733,0.48292380210947417,FALSE
1505,24,1.4080563198794918,-0.38642667,TRUE
1469,12,1.1090037670070805,-0.932708679,TRUE
1274,18,2.974133809618629,-0.558983614,TRUE
1659,22,-0.761609162,-0.280791505,FALSE
1433,10,-1.342336186,-0.903837539,FALSE
1092,6,-3.332952927,-1.694949485,FALSE
1487,27,0.082863916,0.24496079315544297,FALSE
1487,3,0.082863916,-1.955095842,TRUE
1039,28,1.6558328177058592,-0.007172181,TRUE
1597,5,-1.584131232,-1.38834658,FALSE
1932,16,0.1083013412549298,-0.668102846,TRUE
1190,10,-3.229179234,-0.903837539,FALSE
1603,3,-0.863246906,-1.955095842,TRUE
1223,11,-0.70129083,-0.687780051,FALSE
1573,18,-1.593906756,-0.558983614,FALSE
1012,36,-1.629994972,1.2153009730202406,FALSE
1946,17,9.288454144292274,-0.558913576,TRUE
1889,39,2.3624506174352295,0.9472104582376528,TRUE
1084,21,-2.483957373,-0.349215143,FALSE
1663,40,4.578347613659637,1.7580032653879958,TRUE
1832,14,-3.4576454,-0.872714062,FALSE
1938,26,-2.213658063,0.099910569,FALSE
1805,13,3.2737763699716336,-1.077263441,TRUE
1444,32,1.5191492582147945,0.7552864953737506,TRUE
1768,2,2.833590985686895,-1.485695035,TRUE
1031,23,1.3283899316959324,-0.481827988,TRUE
1934,38,-0.151573765,1.1844745378495978,FALSE
1097,24,4.969874433,-0.38642667,TRUE
1779,36,1.014201948992335,1.2153009730202406,FALSE
1410,33,-1.429607032,0.8161723418477723,FALSE
1213,43,4.427592999,1.9390204358133798,TRUE
1771,31,-0.222216041,0.632878713,FALSE
1503,34,-1.624458048,0.30293110331887635,FALSE
1234,7,-0.820664076,-1.329703554,TRUE
1793,13,0.039089069931475984,-1.077263441,TRUE
1866,19,0.4404142672682462,-0.319677208,TRUE
1943,48,1.0641208161752975,1.9723717453579808,FALSE
1673,1,-0.715032249,-1.908120719,TRUE
1494,2,0.8981768390918228,-1.485695035,TRUE
1012,14,-1.629994972,-0.872714062,FALSE
1623,35,-0.612935418,0.9108960987915374,FALSE
1454,50,0.2319446980721538,2.194765442034332,FALSE
1804,35,1.0390563521515457,0.9108960987915374,TRUE
1495,8,0.047010546657381413,-1.075226127,TRUE
1588,7,0.39668135742279587,-1.329703554,TRUE
1030,18,-1.536886622,-0.558983614,FALSE
1614,47,3.049617884621997,2.0346665185247454,TRUE
1865,10,0.6720657753349482,-0.903837539,TRUE
1302,24,-1.197363076,-0.38642667,FALSE
1127,41,-0.375056733,1.1997895105073653,FALSE
1366,43,1.4617272277785658,1.9390204358133798,FALSE
1463,44,3.568228539036058,1.3769615662825754,TRUE
1857,19,-0.782129995,-0.319677208,FALSE
1765,32,-3.729838574,0.7552864953737506,FALSE
1160,42,-0.884324212,1.3498412742622228,FALSE
1488,13,-0.178621576,-1.077263441,TRUE
1511,46,-0.704812913,1.694683071876904,FALSE
1109,10,-0.397558528,-0.903837539,TRUE
